ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
0378c199-51f7-488c-85c3-768ead63c934,1983,High School,Divorced,62527,4,0,2023-04-16,207,1484,3780,4689,223,3286,2188,3,47,93,18,100,1,0,0,0,1,1,1,LY
b011de7a-5804-4d5a-bbe3-cbfe80a39cb0,1985,High School,Single,120362,5,3,2023-03-01,173,4184,3062,4581,481,1756,765,42,7,55,33,88,1,1,1,0,0,1,1,PG
b49278f8-7bec-4b01-a666-de7a81d30325,1986,Bachelors,Single,99552,2,3,2023-01-22,313,122,3351,4433,2385,1786,2524,68,91,35,88,57,0,1,1,1,1,0,1,AU
d7a41338-7cc7-4f17-93d2-22fe311be508,2022,Masters,Single,179224,2,5,2022-02-03,53,4687,4890,1521,850,3043,4390,82,29,91,100,45,0,0,1,0,1,1,0,TH
184595c2-ca53-4c3b-8f2e-5c9c02732109,1975,High School,Single,43251,4,2,2022-04-12,175,2433,1659,3048,4551,320,1518,80,40,73,4,15,0,1,1,0,0,0,0,CO
2cb4e24b-9e0d-40c8-a025-4eb6802796c5,2008,High School,Divorced,88227,4,0,2022-08-05,186,1214,3622,2242,1865,3698,630,19,12,20,12,33,0,1,0,1,0,1,1,KE
f751acb4-29c8-4558-9650-c7f6d854ce5f,1984,Bachelors,Single,18450,0,3,2022-04-04,63,3840,1359,4394,393,3822,1887,37,86,94,89,29,1,0,1,0,1,1,0,YE
d9202a1a-f4aa-4eed-987a-c735da9e3710,2010,Masters,Divorced,72536,3,5,2022-12-05,13,3293,1509,2639,4378,697,2179,98,9,92,1,52,0,0,0,1,0,1,1,ES
47479ba3-91b5-407f-83d7-d3cfaffb089a,2007,High School,Single,128590,2,0,2023-03-11,103,3010,623,4498,1876,721,3955,0,95,88,93,25,1,1,1,0,1,1,1,GT
7a6751a1-c826-4279-8314-7025543c093e,1982,Bachelors,Divorced,192348,0,4,2022-04-11,212,1968,2409,3273,2844,1365,3403,63,34,70,42,67,1,1,1,0,0,1,0,DJ
59513752-81b3-4fec-9428-4ed45b5923a9,2008,Bachelors,Single,152119,0,5,2022-05-13,308,420,3101,754,2656,2736,1607,29,68,23,17,53,0,1,0,1,0,0,1,CR
01fc60c0-43b2-47aa-ae7b-d3d912445c13,2008,High School,Single,52961,1,5,2023-10-12,125,1651,2022,4395,3911,343,53,76,43,14,24,68,1,1,1,1,0,1,0,KI
bd1b455a-46cc-419a-ae08-652666b7d051,2002,PhD,Married,102646,5,0,2022-09-25,106,627,382,1832,3069,1186,4816,63,32,82,38,25,0,0,1,0,1,1,0,TO
28d6029b-11f6-4d4e-9f08-10cdf0f49455,1993,High School,Divorced,107943,0,1,2022-06-26,233,3016,2457,2354,1030,3708,1192,69,73,71,15,82,1,0,1,0,0,0,0,TM
0886724b-c991-47c5-93ed-3023ead6d611,1997,Masters,Married,79101,3,1,2022-11-03,128,814,463,2897,4587,4942,960,44,24,58,13,0,0,1,0,0,0,1,0,DK
d5e3c326-c9fa-4bab-b5e8-dd627faca7ad,2006,Bachelors,Divorced,36788,5,0,2023-06-19,243,2507,903,4037,109,1942,4290,18,26,82,84,5,0,1,0,1,1,1,0,MZ
bec98160-8dc3-49bb-9a1a-aef92d5eaa54,1995,Masters,Divorced,74196,3,4,2023-04-25,355,1870,1259,4714,2490,1663,1760,94,89,11,78,41,1,1,0,0,1,0,0,IN
a7c6d1b2-22b3-4528-ac13-60bbecd04ce6,1998,PhD,Married,157901,1,3,2022-05-27,155,3963,3736,501,424,879,4323,37,80,64,47,64,0,0,0,1,0,0,1,KM
2b1a8b03-6eb1-4608-8741-473b2c5ae43d,1978,PhD,Married,41982,0,2,2023-09-04,19,1998,2473,3260,861,3242,4938,34,5,100,62,23,1,1,0,0,0,0,1,KW
17e3583b-1bcd-4efe-9bfd-5dc79ecb8008,1992,High School,Divorced,21590,0,2,2022-10-11,309,3487,2699,3514,3370,4179,3197,15,92,13,98,62,0,0,0,0,1,0,0,AR
8d3116d8-b6a8-4b72-add0-34229a4c8303,1987,Masters,Single,27105,5,4,2023-04-05,120,1490,233,2480,4146,743,2581,88,60,66,28,83,0,1,1,1,0,0,1,BE
d63a359c-6ea6-4d83-a44e-2a8fdc3afd25,1997,Bachelors,Single,53142,5,0,2022-09-08,332,2610,4231,4931,4117,1612,2075,95,75,54,86,96,1,1,1,1,0,1,0,FR
1e7ccec4-6b93-41e2-a42f-5c5928dc1895,1975,PhD,Divorced,67881,5,5,2023-07-26,56,1349,4693,2441,491,4087,3642,29,25,84,82,55,0,1,1,0,0,0,1,GQ
82f5b81a-54a9-42ce-81d5-666360130fe6,1984,Masters,Divorced,178471,1,2,2023-02-26,173,1571,1192,4309,4696,4468,927,51,98,30,35,23,0,1,0,1,1,1,0,TH
ce501d63-1d73-40f5-9599-8cb7f3bb2a61,2022,High School,Married,157947,3,0,2022-02-28,208,4784,4193,896,3557,559,1239,2,95,32,10,69,0,1,1,1,1,0,1,AE
3afa19a8-70a0-4d92-9389-670bd6a76715,2015,Masters,Divorced,19461,0,4,2023-06-23,83,2926,2131,2361,3729,2598,4090,61,34,75,3,82,1,1,0,1,0,0,1,SM
fffd38c0-854d-4afe-b4a8-622959f5b915,1973,High School,Single,87508,0,2,2023-07-09,250,371,3738,3980,1830,3110,4579,83,72,27,49,55,1,1,1,1,1,0,1,MK
0c71b1f6-1181-42c9-b91a-b8cc79de80ee,1991,Masters,Divorced,48812,4,2,2023-05-07,104,4696,1913,4132,4015,1944,2534,92,92,99,98,90,0,1,1,1,0,0,1,TM
ae5bd18c-19ab-4146-9491-7f74dea52b74,2019,Bachelors,Single,72075,2,5,2022-05-24,230,1803,3321,4480,2028,646,1185,2,2,15,45,15,0,1,1,1,0,1,0,CY
3a8bc051-6957-4486-a966-0a80142379f9,1992,Bachelors,Married,63385,3,4,2021-11-14,107,282,789,2497,1982,2915,1636,8,87,59,8,49,1,0,0,0,0,1,0,VN
249f1622-efea-4405-a018-72837956a031,2012,PhD,Single,45053,5,0,2021-11-14,268,4441,4194,67,1768,1791,65,94,65,78,91,21,0,0,1,0,0,0,1,ZM
a0310ae8-4cc7-4be8-85de-dbf14a3abcfe,1980,Masters,Married,194350,3,3,2021-12-25,341,4319,339,4216,3674,1572,2326,58,27,49,69,21,0,0,0,1,1,1,0,KP
28ff194b-d7b5-4636-abc1-c1dd7cf1e45b,1971,Masters,Divorced,18954,4,2,2022-11-23,3,1183,4038,4160,1267,1601,4984,18,63,45,66,90,1,0,1,1,1,1,1,MG
ced281b5-e9bc-4ad0-aa4f-fdf6552fe1fc,1984,PhD,Married,110708,1,4,2023-02-05,187,3453,4795,828,2544,2663,715,59,21,90,91,33,0,0,1,1,0,1,0,CF
e066edbd-3240-46f3-bcbe-cb38ae72965a,2009,PhD,Single,16472,2,5,2023-01-10,220,4426,1658,297,4727,855,2026,97,57,79,73,9,1,1,1,0,0,1,0,CL
594e720c-770d-423f-94ae-ee80bd72ad8a,1993,High School,Single,101374,5,2,2023-05-15,224,2927,3924,2380,1813,3486,2844,72,47,55,78,51,1,1,0,1,1,0,0,KZ
b7901738-5f7c-4a5e-bc1e-554eb1f7d6b7,1973,High School,Single,79866,1,1,2023-09-09,90,4346,1369,3456,348,2541,3924,69,48,43,28,75,1,0,0,0,1,0,0,AE
86999d46-0b0a-439f-8f0a-4b4497d2bc09,1978,PhD,Married,158482,0,2,2022-05-25,20,2067,2457,3957,4603,3446,408,34,67,24,15,48,1,1,0,0,1,1,1,MU
6ef03483-d265-4ef7-8981-b9f935734323,2009,High School,Divorced,151739,5,0,2021-12-20,166,1719,332,253,1662,3561,4109,78,33,89,96,84,1,1,0,1,0,0,1,KM
6251e2dc-0dee-4dcf-a85d-b90987f699a5,1975,High School,Divorced,168753,4,0,2022-05-23,19,2590,2695,1320,1036,2772,605,72,11,43,71,7,0,1,0,0,0,1,1,AZ
b0f24412-1526-446e-afa4-5ee827e3d1b4,1976,Masters,Divorced,136706,4,2,2023-04-18,226,3375,3688,1044,2869,2842,3555,22,46,11,30,42,1,0,1,1,0,0,1,KH
769ef68c-1871-4876-8943-eeccf46cc028,1992,PhD,Married,12339,1,5,2021-12-22,69,1001,1095,313,3122,4836,2055,22,81,38,73,64,1,0,1,0,0,0,0,FJ
ac7c4285-9a81-4149-8cd6-f950b1bd96e9,2012,Masters,Single,87458,1,1,2022-07-23,225,3306,2664,4928,3329,4412,3314,89,80,4,69,18,0,1,0,1,0,1,1,KW
3c9a4a68-1e1f-42b8-8040-ad7d7233704d,2003,Masters,Divorced,27639,4,2,2023-03-06,80,915,2801,2563,3980,3384,1856,14,70,86,89,54,1,1,1,1,1,0,1,LK
6829443b-a6e5-429f-97a7-ed8b7808996c,1992,High School,Divorced,149775,4,5,2022-06-08,138,446,2685,321,4120,4415,2373,52,32,90,66,25,1,1,0,1,0,1,1,IN
87014baa-de2e-4e0d-8c69-416ed304b485,2004,Bachelors,Divorced,56121,5,5,2023-04-05,319,3698,2766,1587,3337,1093,4067,76,56,2,66,39,0,1,1,1,0,1,1,NG
df1c48fc-7d95-40b0-91a6-4468ecc7d57e,2020,Bachelors,Divorced,79697,5,0,2023-07-27,87,1367,4446,258,1580,3425,4812,19,72,48,26,87,1,1,1,1,1,1,1,AZ
bcfb232e-32e3-4fd1-887e-e6362476bfc4,2022,High School,Married,134027,5,1,2021-12-24,202,3603,3707,1844,1441,1680,732,72,47,93,42,19,0,1,0,0,0,1,1,BJ
106d81cf-5cb7-46f7-a98e-1afe9d2605ee,1990,High School,Married,36113,1,2,2023-03-13,117,1047,3096,270,2376,1327,395,55,37,19,52,0,0,1,1,0,0,0,1,MZ
ac080f3c-6ca2-4dcc-8a9c-369966d30cb2,1991,Bachelors,Divorced,169204,2,3,2023-01-26,286,3850,4009,2074,766,4864,4759,91,87,39,74,58,0,0,1,1,1,0,0,NR
83cca03b-71e8-4ca6-9e93-412cd6335e9c,1983,PhD,Single,50624,2,4,2023-03-30,287,592,4527,2490,116,3701,4272,6,18,40,13,53,1,0,0,1,0,1,1,BT
9bccaf6d-d6e8-4b93-8120-51bb0abf44c9,1970,Bachelors,Divorced,167373,5,0,2022-10-24,192,4899,242,1641,2145,744,2236,79,89,60,52,72,1,0,1,1,0,1,0,WS
e3130107-4d5b-4d20-98a8-f70f28213fff,2018,Bachelors,Divorced,78726,4,2,2022-11-14,223,2455,2964,3553,3025,1924,429,49,66,77,6,8,0,0,0,1,1,0,1,BO
357027dd-bbbf-4a95-9000-7c7c5b5a734e,1985,PhD,Divorced,199140,3,2,2023-08-06,300,4312,2961,1635,1157,4654,3820,83,81,37,23,79,0,0,1,1,1,0,0,KP
1d49508c-7ad2-41b0-9cb5-8ac6dbb82af7,2013,High School,Married,194277,1,2,2022-11-28,280,3567,4274,2710,4732,1103,4382,91,88,11,83,41,0,1,0,1,0,0,1,AU
6537ec99-d85f-4fd6-ba2c-1e07be4ecd79,1991,Masters,Married,22219,5,1,2021-12-22,327,3697,4380,581,2311,2534,337,93,46,87,39,42,1,1,1,0,0,0,1,BS
19678780-1566-4bd3-9462-cf93361cf4c5,2013,Bachelors,Divorced,140707,4,0,2022-02-04,290,1377,4196,789,1783,2734,2812,99,46,82,13,48,0,0,0,1,0,0,0,UA
37c0d1d7-89c2-481f-9241-42e37f5d6c7a,1985,Bachelors,Divorced,42932,0,4,2023-07-19,362,3382,2856,1847,1767,2960,4082,6,32,28,14,62,1,1,1,1,1,0,1,KZ
dc45de5d-a6cc-4a86-85b5-3324cb211caf,1985,Bachelors,Married,152490,1,3,2021-11-22,248,1461,3684,4998,4908,523,964,68,74,10,42,5,1,1,0,1,1,0,1,BY
6af6a2d0-6281-4d71-84af-4b9647eaa2e8,2007,PhD,Married,195361,0,0,2023-11-02,237,4714,1785,1510,1454,1582,4938,28,35,10,31,64,1,1,1,0,1,0,1,TZ
6e6368a0-7960-4950-a08b-492979edaa4f,1987,Masters,Married,23325,0,0,2022-10-02,143,381,1387,1526,3376,684,3489,55,38,0,51,77,1,0,1,0,1,0,0,IT
1533fb16-cc53-4f90-9673-843d2f33fe87,1971,Masters,Single,39029,1,5,2023-07-29,310,179,1143,2389,1115,3247,945,48,60,24,50,46,1,1,0,1,1,1,1,ME
427a0f46-0a90-4a63-8f67-15b3455a0cd3,1973,Masters,Divorced,90156,1,4,2022-10-15,333,2357,4395,2686,3397,2692,2780,9,90,61,31,88,0,0,0,0,0,0,0,GR
f2b2d4f0-a0b5-48a0-8eae-f0696ff72c97,2008,Masters,Divorced,60980,0,1,2022-12-29,203,3998,3461,2643,993,2787,1641,7,18,3,2,16,1,0,1,1,0,0,0,DJ
11fefd8c-daad-4f4a-ab4d-0bf38057b295,2020,PhD,Married,89034,1,2,2022-12-17,12,3264,2946,69,2682,4147,4781,73,31,92,68,62,1,0,1,1,1,1,1,IS
99f860ed-8b26-4656-8ff9-c759b087d872,2016,Bachelors,Single,61606,0,5,2023-10-28,89,4944,2995,2021,4555,2999,538,61,43,29,91,74,0,1,1,0,0,0,0,ZW
861a9675-2e05-4ca2-97f6-0d0d9e7b356c,1993,PhD,Divorced,15991,0,4,2022-11-13,350,4596,1978,4309,542,1569,4946,89,1,82,96,8,1,0,0,0,0,1,0,RS
bccd498a-759f-4787-ab6b-3d8f0e4362ee,2016,PhD,Divorced,40164,5,5,2022-08-29,152,739,3453,3246,3460,867,2299,23,79,95,74,46,0,1,1,1,1,0,0,NZ
36e043d5-5b57-4707-9550-674ad173213d,1991,Bachelors,Divorced,22496,1,5,2022-06-02,178,3700,4799,1091,4485,4775,753,75,97,82,83,37,1,0,0,1,0,0,1,CD
69c6d04b-8d38-469f-9c0e-7716a81debf0,1989,PhD,Single,103624,1,1,2023-03-21,284,1037,1709,1687,2952,2765,4134,87,86,38,76,38,1,1,1,0,1,1,0,TR
d41b2026-c18c-4fb2-9bda-3d933e5472e6,2013,PhD,Divorced,137507,1,4,2023-03-15,254,1116,4411,3600,4693,925,3925,37,80,6,23,11,1,0,0,1,1,0,1,LI
c84d17fa-10fd-4c50-922a-5043c012da84,1996,Bachelors,Divorced,45761,2,4,2022-06-23,276,1725,3885,262,3105,1937,373,84,0,63,69,81,1,1,1,0,1,1,1,TO
560891f1-78c4-409b-b8d5-3ec813081ac1,2022,High School,Married,168563,2,2,2023-09-05,335,4493,1210,696,4008,2642,2097,3,14,96,57,1,1,0,1,0,0,0,0,BD
13147431-c349-4c96-9b49-f6c17ba703a9,1992,Bachelors,Married,134267,5,1,2023-02-09,262,2322,2033,2212,4492,2363,1966,100,8,9,80,54,1,0,1,1,1,0,0,MZ
9118519c-2e8b-41c1-a7e3-966104d7c5b9,2023,Bachelors,Single,152326,0,2,2022-09-14,137,3934,699,3620,3921,3865,362,45,78,41,92,69,1,1,0,0,1,0,1,LI
c3cd7808-8924-42d1-a02c-cdc975502b3d,2021,PhD,Married,45871,2,0,2023-08-22,114,4171,2484,3146,360,1140,1795,16,27,100,23,30,1,1,1,0,1,0,1,TO
0a694474-f1d6-4172-9615-1dd129c9a6cb,2020,High School,Married,110568,5,3,2023-01-31,242,3227,2288,3715,2458,1170,1260,54,37,91,23,43,1,0,1,0,1,1,0,CZ
a5882045-c958-477a-b242-84098e18f34a,1981,Bachelors,Single,114447,0,3,2022-06-12,115,464,1608,4057,96,1410,3240,25,9,96,87,30,0,0,1,0,1,0,1,IL
d9b22574-5fa1-42b6-b907-6c653062b6f3,2011,Bachelors,Divorced,131088,0,2,2022-12-16,200,1376,1756,1324,1915,3983,3316,49,12,38,41,50,0,0,1,1,1,0,0,CH
a7d1fc7f-4dcb-42e5-8cf2-8750a30c6e6c,1974,PhD,Single,180780,4,3,2022-11-03,97,4187,853,185,3587,1313,3982,81,87,93,61,43,0,1,0,1,1,0,1,BB
9243b33d-a794-4a92-9766-447cb4780d65,1993,High School,Divorced,12822,4,5,2023-08-21,165,4235,249,2227,713,2149,337,81,14,21,14,92,0,0,0,1,0,0,0,SL
99ae5a5c-3f51-4ded-b78c-01607cad3c49,1997,Masters,Married,153860,5,4,2022-08-10,231,2652,2650,2370,105,3942,516,27,32,28,31,20,0,1,0,0,0,1,1,MC
987e4b53-d54c-4bbb-bae5-b5398958f8fb,2011,Bachelors,Single,100073,4,3,2022-02-12,182,935,3726,3526,4851,1364,4440,44,60,18,45,95,1,0,0,0,0,1,1,SN
130437cc-6a53-40a2-a0ed-23c6033d5574,1998,Masters,Divorced,139592,2,3,2022-01-25,208,2707,4200,846,2526,558,4658,78,79,84,8,77,0,1,0,1,1,0,0,HU
49d9c75e-fd1a-4e21-bea7-253bb74cb300,1981,Masters,Single,77825,4,5,2022-09-24,355,3067,1398,4511,3270,2146,4335,48,100,7,30,53,0,1,1,0,1,0,1,BF
5ac8b131-b8cc-44df-b605-df99394e9459,1970,Masters,Married,176567,1,5,2023-10-08,17,3318,2072,1633,3054,4022,1413,5,91,47,47,0,0,1,1,0,1,1,0,VA
cb5bfd56-0b28-4770-81e7-5bf7142fef54,2017,High School,Single,38341,0,3,2023-07-22,208,288,3190,3832,3813,4847,2880,38,41,55,68,30,1,0,1,0,1,0,0,TH
ee090553-b58d-49a6-a18c-f8573e644f9b,1987,Bachelors,Single,81926,5,3,2022-07-26,289,2452,2903,4647,4715,3144,752,89,9,34,94,7,1,1,0,1,0,0,0,PY
62d9b318-5daf-4ef7-8a1e-e37859290e7f,2002,Bachelors,Single,170778,1,4,2023-06-30,173,2868,4431,3887,3582,2950,2725,98,28,68,85,45,1,1,0,0,1,1,0,UG
c4b68ea6-e6c1-409c-89f5-538477f2516e,1991,High School,Divorced,154522,3,2,2022-02-11,82,374,799,2860,677,4154,1387,78,83,47,48,27,0,0,0,1,1,0,1,SG
40c2a65b-c18a-4946-b98c-32dfef273df3,2012,Masters,Single,170041,5,1,2022-07-06,250,214,3638,594,3140,1584,4062,61,29,40,57,16,0,1,1,0,1,0,1,LU
b66848bf-9ad9-44a5-bfcd-812b001a663c,1981,Masters,Married,74845,2,0,2023-03-28,15,4315,3360,3548,1128,1950,641,41,84,62,82,30,0,1,1,0,1,1,0,IL
43d80434-2fd5-4f79-855e-34352d57c89e,1987,PhD,Divorced,52664,4,4,2023-05-30,96,114,2042,4575,2884,2562,3919,79,27,83,1,54,0,0,1,0,0,1,0,WS
5642cb44-01f0-4851-99d8-3be57e7bd2f9,2004,Masters,Single,173888,3,2,2023-05-07,69,3990,2917,4012,2058,3365,277,100,92,38,72,82,0,0,1,1,0,1,1,VC
60d815d8-4161-4dfd-b926-f1b9bc535877,1993,PhD,Single,150131,0,5,2022-09-14,197,4830,1017,1216,3375,3294,3464,50,40,60,93,3,0,1,1,0,0,0,1,KP
e5d39b61-cd18-4c3b-9171-bebccf8f1f0d,2018,High School,Divorced,141379,3,3,2023-09-03,309,2539,2371,2063,4266,3467,3959,86,28,39,11,82,1,1,0,0,0,1,1,TO
151452b6-8d76-4108-bfa6-cb2920ac9467,1984,Masters,Divorced,13466,0,0,2021-11-30,166,3418,2374,2655,19,1818,2716,64,87,52,38,74,1,0,1,1,1,0,0,HN
c8441075-7e6d-4d83-9081-35bba94d74b0,2016,High School,Single,56150,0,5,2022-09-27,87,1243,1045,4306,2225,654,4174,23,9,45,48,5,1,1,1,1,1,0,1,ID
ca6bd88a-1f54-43a5-ac4f-36ca37f1ddf5,1989,PhD,Single,19155,0,3,2023-09-11,198,921,1588,1978,4922,2345,3644,58,26,0,97,75,0,0,0,1,0,0,1,LV
6a03a4b2-eebf-46e5-98d0-eedc4d478acb,1998,Masters,Single,119447,5,4,2023-03-23,213,1679,1513,1036,4400,3048,2761,90,67,43,50,66,0,0,1,1,0,0,0,IT
2dbeae2c-cc36-4e5d-aa75-057463b9e300,1978,High School,Married,38937,4,3,2023-07-19,251,460,4270,1212,357,352,156,1,44,2,13,85,0,1,0,1,1,1,0,MT
b2cbc239-04b2-45a2-97e5-626a050f17b4,1992,Masters,Single,110552,4,2,2022-12-08,361,4921,1320,2359,1855,3012,3551,20,74,92,58,68,1,1,1,1,0,1,0,NE
9c683cd9-ed7f-4bb1-aab1-0c51d7bdcc94,1993,Bachelors,Single,56360,2,5,2023-10-30,221,96,3734,2141,2590,3486,1265,67,74,58,32,94,1,1,1,0,0,1,1,NZ
b90879f8-8482-4837-872c-659d37621eee,2006,High School,Divorced,82984,0,5,2022-02-11,176,2757,3023,3515,3585,3305,2217,65,5,56,61,95,0,1,1,0,1,0,0,LB
e1ead08c-9246-469b-95d7-9f84b72328db,2001,Masters,Single,124981,4,3,2023-02-24,115,4120,3866,367,4184,3711,1658,2,74,86,92,74,1,1,0,0,1,1,0,SA
d5752043-198f-4637-9826-1d04fbbbf80c,1980,Bachelors,Married,168017,5,3,2021-11-22,35,2217,4284,15,567,3666,3513,10,24,25,79,68,0,1,1,1,0,1,0,DZ
70e7770e-0be8-497f-a3e4-277567997f37,1982,Masters,Married,76392,3,3,2023-03-10,142,2722,648,595,2843,3688,3839,45,2,19,62,0,0,1,1,0,0,0,0,BO
431fdbf2-e03a-4fc6-a022-b1dafe2928f1,2004,High School,Single,13681,4,2,2022-06-30,293,1913,951,684,4606,2788,3987,97,74,84,0,3,0,1,0,1,0,1,0,JM
f7247da7-7e87-464f-a00e-3ade020eb4de,2014,PhD,Single,64367,2,2,2023-06-04,105,349,928,1062,4007,3911,4382,98,89,45,0,56,0,1,1,1,0,0,0,TV
27d9ecab-12f6-4b33-8737-5c078a0e7d0f,1998,PhD,Divorced,70653,0,0,2023-08-02,216,2832,1944,1320,1199,4863,1899,65,91,17,67,60,1,1,0,0,1,1,1,CR
71aa214d-e7e0-4e96-ad13-043392efb330,1985,PhD,Divorced,65739,2,3,2022-05-07,28,1536,46,3382,1316,1895,805,48,29,5,0,42,0,1,0,1,0,0,1,AZ
1c946d2e-fd51-4876-bd25-7d496e0dc80b,1990,Bachelors,Married,83845,1,5,2022-03-31,140,4381,4316,2108,1906,2217,2985,66,64,7,36,48,1,1,1,0,1,0,0,DE
28741d5a-0378-4733-b9ae-2c13880d93eb,2006,PhD,Divorced,107038,4,1,2022-04-03,197,4792,376,3505,2126,3340,875,99,0,96,30,21,1,1,0,1,0,1,0,SD
6769f0ab-6f14-4ec6-a424-abb6b2567a23,2021,PhD,Single,191438,1,2,2022-12-11,95,2557,1830,1187,1079,2511,1141,6,53,2,33,15,0,0,0,0,1,1,0,IE
9f38dcd7-2f70-45f1-b1da-09c402ef7a23,1992,PhD,Single,136973,3,3,2023-10-27,213,3649,904,2454,1967,2581,641,44,29,29,12,16,1,0,1,1,1,0,0,LY
cc05afa3-2222-478b-94ac-a4f9a021e55e,1995,Bachelors,Married,56835,5,0,2022-11-29,356,405,736,3768,878,2721,489,35,44,99,16,36,0,1,1,1,1,1,1,KR
b5b3c156-3ac2-4440-bd1e-784f485c1f77,2022,Bachelors,Married,77120,3,1,2022-12-16,355,4551,1264,2174,1882,3056,3384,2,13,76,43,54,0,0,0,1,0,1,1,TO
4afdb9a4-059d-47c1-8239-e31a93845fa1,1974,Masters,Single,160783,1,4,2022-07-13,21,1137,4791,4831,1083,3556,1039,83,80,61,72,51,1,1,1,1,0,0,0,GH
b49158d2-2471-403b-8c3e-2889ec96a662,2014,PhD,Single,69280,2,1,2022-10-15,181,961,4049,3100,786,4094,3965,45,1,70,56,6,1,1,0,1,0,0,1,MY
7019d2a6-4e59-445b-b2e4-4fe4c2106bf3,1998,High School,Married,184339,5,0,2021-11-21,102,64,2442,4334,1326,907,4869,47,79,89,64,24,1,0,1,0,0,0,1,AT
be4125ec-cc95-4d5e-88e3-bbedbc17ae61,1990,Masters,Married,168712,0,3,2022-12-08,337,814,1683,216,2389,2811,2809,22,64,96,95,45,0,0,1,0,1,0,0,RS
8c140a0b-e4f7-4260-85a3-e5ff96e7ecd7,1996,High School,Single,114882,5,5,2022-05-04,59,682,712,81,2661,4012,795,28,55,3,67,94,0,1,0,0,0,1,1,LS
1cf3b276-9fec-4041-bd25-379d57bd7b17,2015,Masters,Divorced,197265,0,5,2022-12-24,107,3268,2776,4132,58,390,3125,75,92,64,16,42,0,1,0,1,1,0,1,SD
8e47bc24-1780-4e57-ae7f-8a0f7909b2b7,2002,High School,Single,174879,1,1,2022-09-09,296,1590,3007,2932,1403,1959,3071,98,38,88,92,64,1,1,0,0,0,0,0,FJ
3a80076e-9f16-42cf-a0bb-6bb6e5684bc5,2002,High School,Single,56683,0,2,2022-04-09,336,2943,619,1057,2706,2372,2412,71,44,35,15,55,1,0,0,1,0,1,1,NZ
72aed0ba-83da-4124-9129-645d028eb740,1994,PhD,Married,171827,0,4,2023-09-22,3,1923,365,3718,1866,2531,687,68,94,67,41,54,0,0,1,0,0,1,1,PK
9a5aa7f6-42da-4fa6-89b4-cabad513285c,1998,High School,Single,48749,2,5,2022-07-14,221,2548,4901,2422,4316,3757,4428,69,36,53,98,27,1,0,1,0,0,0,1,SO
4213556a-813e-4a4c-ad5d-0ba96d0b4bb2,1982,PhD,Single,197500,0,2,2023-08-31,310,2863,238,2373,2851,1291,1286,79,9,65,51,22,0,1,0,1,1,1,0,LR
c37f5e3e-6868-4577-846f-246a1c63f79d,2000,Masters,Married,63832,0,1,2022-01-25,191,674,3198,2787,3202,273,101,44,64,67,70,29,1,1,0,0,0,0,1,TM
18bf2336-5a2e-4f4c-9835-2070621225f0,2016,High School,Married,108787,0,5,2022-11-25,220,334,3500,3419,2322,4479,1284,23,12,99,33,71,1,0,1,0,1,0,0,BT
54d083bc-e5d0-47a9-9989-3c193f723f5d,1983,High School,Divorced,174250,0,2,2022-12-18,281,617,2672,288,3984,722,1482,84,27,5,32,39,0,1,0,0,0,1,0,HN
c8f4a931-6723-4faf-8953-be9cd6eca8c6,1986,High School,Married,162829,5,3,2022-01-31,229,416,3432,4394,2399,1901,3739,87,85,17,40,83,1,1,0,0,1,1,0,PY
c0513922-be18-4e19-b473-f84e46e4b554,1990,Masters,Single,114567,5,0,2022-05-24,157,2316,1802,936,166,4684,4856,33,72,42,61,85,0,1,0,1,0,0,1,CL
e06d4459-5764-47a6-9e7a-2ed88cc644f3,1978,Masters,Single,176329,3,0,2022-03-12,98,409,609,108,2131,2042,3750,36,16,22,86,18,0,1,1,0,1,1,1,GW
54feb3ae-2250-4e0b-bdc6-79548dd5ec3a,1979,Bachelors,Single,199972,0,3,2022-02-13,247,1838,2833,4253,2377,4031,3902,57,34,83,71,50,1,0,1,0,1,0,0,TM
53d0611b-3b99-4a16-baba-f05aa3b7bd35,2008,PhD,Single,138371,4,0,2023-10-04,315,2423,1662,173,1649,1897,415,94,34,83,2,49,0,1,0,1,1,0,0,LC
356f2b02-8188-4ed7-b81c-128986027595,2004,High School,Married,84716,0,3,2022-01-11,183,1107,2222,2097,1396,2302,4873,55,26,9,49,15,0,1,0,1,1,1,0,CL
c3eecec4-d8d4-4f1f-88f8-e8b27e285b70,1977,Bachelors,Married,195635,3,1,2022-01-26,97,1741,3674,1267,1668,734,4027,10,23,77,65,82,0,1,1,0,0,0,1,VN
150b17f9-303f-4dce-8013-a036cbee6eef,1973,Masters,Single,108979,4,4,2023-03-29,262,2480,4928,63,3223,1455,3566,2,12,84,47,87,1,0,0,1,0,1,1,ZM
c72c2c7b-8790-486c-9313-82bad3ec3239,2018,Masters,Single,92448,1,5,2021-11-13,164,4617,3761,2299,358,2841,683,83,4,74,16,86,0,0,0,1,1,0,1,AD
